edition_key,publish_date,publish_year,publisher,publish_place,publish_country,series
OL54842879M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54845919M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL47042339M,1968-01-01,1968,,,,
OL49661758M,1988-01-01,1988,Aerie,,,
OL49829481M,1998,1998,Oxford University Press,Oxford,,
OL49829478M,1966,1966,Heron Books,London,,
OL49829477M,/1970,1970,[publisher not identified],,,
OL49829476M,2018,2018,Macmillan Popular Classics,London,,
OL40940266M,2018,2018,Independently Published,,,
OL46444389M,2018,2018,Read Books,,,
OL22951947M,1986,1986,Shu hua chu ban shi yeh yu xian gong si,[Taibei],ch ,Shi jie wen xue chuan ji -- 17
OL45533930M,1958,1958,Taiwan shang wu yin shu guan,Taibei,ch,
OL35649369M,"Nov 07, 2016",2016,Antik Kitap,,,
OL35384427M,"Oct 29, 2016",2016,Ithaki Yayinlari,,,
OL35429114M,"Oct 31, 2021",2021,Mirhan Kitap,,,
OL35613858M,"Nov 05, 2020",2020,Arkadas Yayinevi,,,
OL32603697M,"Jun 09, 2019",2019,Principis,,,
OL45597629M,1995,1995,Nova Cultural,"Rio de Janeiro, Brasil",,Imortais da Literatura Universal P
OL38244895M,2009,2009,Athenaeum-Polak & Van Gennep,Amsterdam,ne,Perpetua reeks
OL54662040M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL54665093M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL54680488M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54686865M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54693039M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54693588M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54732710M,1910,1910,CreateSpace Independent Publishing Platform,,,
OL54741645M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL54751133M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54753696M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54754713M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54799073M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54865597M,2015,2015,510 Classics,,,
OL47742690M,1961,1961,Dolphin,"Garden City, New York",,
OL50450954M,1953?,1953,Thames Publishing Co.,,,
OL49660027M,1963,1963,Airmont Books,New York,,
OL49650746M,1995-01-01,1995,The Folio Society,,,
OL49804064M,1963-01-01,1963,"W. W. Norton & Company, Inc.",,,
OL46858731M,1950,1950,Modern Library,New York,,
OL50365053M,2021-08,2021,[publisher not identified],,,
OL50364867M,2004,2004,Pax Forlag A/S,Oslo,,
OL46965984M,2020,2020,[publisher not identified],"Middletown, DE",,
OL49692036M,2019,2019,"Lulu Press, Inc.",,,
OL49829480M,1976-09,1976,Pocket Books,New York,,
OL49829479M,2013,2013,Dalmatian Press Classics,"Franklin, TN",,
OL37641309M,2021,2021,Independently Published,,,
OL37010177M,2021,2021,Independently Published,,,
OL45655336M,1949-01-01,1949,Allan Wingate,,,
OL22945183M,1994,1994,Zhi yang chu ban she,Yung-he shi,ch ,Shi jie ming zhu
OL35397273M,"Oct 30, 2020",2020,Sms Yayınları,,,
OL35432074M,"Dec 12, 1983",1983,Can Yayınları,,,
OL35309720M,"Oct 19, 2017",2017,Yakamoz Yayinevi,,,
OL35310975M,"Oct 18, 2015",2015,Ayrinti Yayinlari,,,
OL35319088M,"Oct 19, 2017",2017,Tutku Yayinevi,,,
OL35598492M,"Nov 03, 2016",2016,Büyülü Fener Yayinlari,,,
OL49026279M,2021,2021,Independently Published,,,
OL35698867M,,,MARTIN CLARET,,,
OL47476173M,"May 01, 2019",2019,EDIMAT LIBROS,,,
OL47234402M,"May 01, 2021",2021,Alba Editorial,,,
OL47234402M,"May 01, 2021",2021,ALBA,,,
OL49161112M,2021,2021,Independently Published,,,
OL41928539M,2020,2020,Independently Published,,,
OL23026241M,1997,1997,NXB Văn nghue Thành phro Hso Chí Minh,[TP. Hso Chí Minh],vm ,Tku sách danh tác rút gọn
OL22960811M,1983,1983,Editorial Juventud,Barcelona,sp ,"Colección ""Libros de bolsillo Z"" -- núm. 10"
OL48437259M,2021,2021,Independently Published,,,
OL48782650M,2021,2021,Independently Published,,,
OL48381008M,2021,2021,Independently Published,,,
OL48791931M,2020,2020,Independently Published,,,
OL48292509M,2020,2020,Independently Published,,,
OL48354995M,2021,2021,Independently Published,,,
OL48347713M,2021,2021,Independently Published,,,
OL48125458M,1961-01-01,1961,Scholastic Book Services,,,
OL47864547M,1965-01-01,1965,Harper & Row,,,
OL48373569M,2021,2021,Independently Published,,,
OL48383608M,2021,2021,Independently Published,,,
OL48416293M,2021,2021,Independently Published,,,
OL48437403M,2021,2021,Independently Published,,,
OL48440612M,2021,2021,Independently Published,,,
OL48716978M,2013,2013,tredition Verlag,,,
OL48773074M,2021,2021,Independently Published,,,
OL48829142M,2021,2021,Independently Published,,,
OL48935161M,2021,2021,Independently Published,,,
OL49164499M,2021,2021,Independently Published,,,
OL49170716M,2021,2021,Independently Published,,,
OL48550936M,2020,2020,Independently Published,,,
OL48966209M,2021,2021,Independently Published,,,
OL49172680M,2020,2020,Independently Published,,,
OL48123446M,1942-01-01,1942,The Heritage Press,,,
OL47166909M,"Apr 01, 2016",2016,MAXTOR,,,
OL47166909M,"Apr 01, 2016",2016,Editorial Maxtor,,,
OL47476172M,"May 01, 2019",2019,EDIMAT LIBROS,,,
OL47448791M,"Feb 13, 2020",2020,Alianza Editorial,,,
OL35624464M,"Nov 05, 2014",2014,BOOKET,,,
OL35627279M,"Nov 02, 2014",2014,PENGUIN BOOKS,,,
OL20686467M,1992,1992,Wordsworth Editions,Ware,enk,Wordsworth classics
OL48437789M,2021,2021,Independently Published,,,
OL48416162M,2021,2021,Independently Published,,,
OL48352629M,2021,2021,Independently Published,,,
OL49026956M,2021,2021,Independently Published,,,
OL48327005M,2021,2021,Independently Published,,,
OL48292856M,2021,2021,Independently Published,,,
OL48291939M,2021,2021,Independently Published,,,
OL48333806M,2021,2021,Independently Published,,,
OL48275814M,2021,2021,Independently Published,,,
OL48326771M,2021,2021,Independently Published,,,
OL48803761M,2021,2021,Independently Published,,,
OL47823858M,1963-11,1963,Washington Square Press,New York,,Readers' Enrichment Series
OL47791808M,1944-01-01,1944,Random House,,,
OL47756810M,1942,1942,"Dodd, Mead & Company",New York,,
OL48387255M,2021,2021,Independently Published,,,
OL48407463M,2021,2021,Independently Published,,,
OL48416566M,2021,2021,Independently Published,,,
OL48427065M,2021,2021,Independently Published,,,
OL48436001M,2020,2020,Independently Published,,,
OL48544242M,2021,2021,Independently Published,,,
OL49057525M,2021,2021,Independently Published,,,
OL49144308M,2021,2021,Independently Published,,,
OL48435526M,2020,2020,Independently Published,,,
OL49190845M,2021,2021,Independently Published,,,
OL49235902M,1950-01-01,1950,Collins Clear Type Press,,,
OL47713673M,1991-01-01,1991,Unknown,,,
OL47711845M,2013,2013,"Oldcastle Books, Limited",,,
OL47695937M,1966,1966,Heron Books,London,,
OL47749134M,2008-08-11,2008,Courage Books,,,
OL48121648M,1924-01-01,1924,"Dodd, Mead and Company",,,
OL47267114M,"Jul 21, 2014",2014,CreateSpace Independent Publishing Platform,,,
OL46912085M,2008,2008,Forgotten Books,,,
OL46892265M,1932-01-01,1932,Jonathan Cape,,,
OL47232993M,"Nov 13, 2018",2018,SUSAETA,,,
OL47448790M,"Feb 13, 2020",2020,Alianza Editorial,,,
OL47231377M,"Mar 19, 2013",2013,DESVAN DE HANTA,,,
OL47116394M,"Mar 16, 2013",2013,FI-REX 21 S.L.,,,
OL23114669M,2007,2007,Văn mwoi,"Gardena, CA",cau,
OL49358865M,1970-01-01,1970,Nelson Doubleday,,,
OL49224945M,1926-01-01,1926,Modern Library,,,
OL48384532M,2021,2021,Independently Published,,,
OL48345502M,2021,2021,Independently Published,,,
OL48334568M,2021,2021,Independently Published,,,
OL48369015M,2021,2021,Independently Published,,,
OL48369166M,2021,2021,Independently Published,,,
OL48793896M,2021,2021,Independently Published,,,
OL47825001M,1961-01-01,1961,SCHOLASTIC BOOK SERVICES,,,
OL47754310M,2023,2023,Bloomsbury Publishing Plc,,,
OL48405989M,2021,2021,Independently Published,,,
OL48424933M,2020,2020,Independently Published,,,
OL48475354M,2021,2021,Independently Published,,,
OL48726470M,2013,2013,tredition Verlag,,,
OL48904066M,2021,2021,Independently Published,,,
OL49058193M,2021,2021,Independently Published,,,
OL49080424M,2021,2021,Independently Published,,,
OL49192026M,2021,2021,Independently Published,,,
OL47734589M,1978-01-01,1978,Guild Publishing Ltd,,,
OL47724283M,2023,2023,"Sterling Publishing Co., Inc.",,,
OL48363872M,2020,2020,Independently Published,,,
OL48401556M,2021,2021,Independently Published,,,
OL49234693M,1966-01-01,1966,Heron Books,,,
OL47304767M,"Oct 10, 2009",2009,CreateSpace Independent Publishing Platform,,,
OL47321657M,"Apr 07, 1987",1987,Galley Press,,,
OL48115587M,,,Dean & Son,,,
OL46813743M,2021,2021,Independently Published,,,
OL47088373M,"Nov 01, 2018",2018,Alianza Editorial,,,
OL46674560M,2022,2022,Independently Published,,,
OL45838852M,2010-08-01,2010,上海譯文出版社,,,
OL45673691M,1956,1956,Houghton Mifflin Company,Boston,,Riverside Editions
OL44299806M,2022,2022,Independently Published,,,
OL43590984M,1995-01-01,1995,Thomas Nelson,,,
OL43271757M,1959-01-01,1959,Signet Classics,,,
OL43646184M,1963-01-01,1963,Macmillan,,,
OL47059713M,1962-01-01,1962,"Harcourt, Brace & World",,,
OL42890019M,1975-01-01,1975,Franklin Library,,,
OL40949312M,2018,2018,Independently Published,,,
OL39466939M,2012,2012,Hu nan wen yi chu ban she,Zhangsha,cc,Bo ji dian zang guan -- 055
OL6067647M,1950,1950,"Rinehart & Co., Inc.",New York,nyu,"Rinehart editions,"
OL7459191M,1993,1993,W. W. Norton & Company,New York,,
OL7455674M,1993,1993,W. W. Norton & Company,New York,,
OL22225454M,1994,1994,Wordsworth Classics,"Ware, Hertfordshire, England",enk,
OL49369756M,1993-06,1993,France Loisirs,Paris,,
OL49368460M,1953?,1953,Thames Publishing Co.,London,,
OL41304097M,2019,2019,Independently Published,,,
OL41446523M,2019,2019,Independently Published,,,
OL42837305M,2022,2022,Independently Published,,,
OL42483341M,2021,2021,Independently Published,,,
OL41608313M,2018,2018,Independently Published,,,
OL39409957M,2022,2022,Independently Published,,,
OL46994981M,2018,2018,Classic Books,"Middletown, DE",,
OL46644293M,2022,2022,Independently Published,,,
OL46689318M,2020,2020,Independently Published,,,
OL46695323M,2022,2022,Independently Published,,,
OL46731658M,2021,2021,Independently Published,,,
OL45984123M,1959-01-01,1959,Rinehart,,,
OL42159798M,2020,2020,Independently Published,,,
OL46626086M,2022,2022,Independently Published,,,
OL47103460M,"Jun 11, 2020",2020,Alianza Editorial,,,
OL47103463M,"May 09, 2018",2018,ALBA,,,
OL47103463M,"May 09, 2018",2018,Alba Editorial,,,
OL46691264M,2021,2021,Independently Published,,,
OL46690810M,2022,2022,Independently Published,,,
OL47024430M,1939-01-01,1939,"Appleby & Company, Inc.",,,
OL45607405M,1909-01-01,1909,Dent / Dutton,,,
OL43095053M,1962-01-01,1962,Collier Books,,,
OL42211517M,2020,2020,Independently Published,,,
OL41043987M,2018,2018,Independently Published,,,
OL41075441M,2018,2018,Independently Published,,,
OL41106137M,2018,2018,Independently Published,,,
OL41111262M,2018,2018,Independently Published,,,
OL41111336M,2018,2018,Independently Published,,,
OL34708867M,2021,2021,Andrews McMeel Publishing,,,
OL35878690M,2021,2021,Andrews McMeel Publishing,,,
OL12122300M,June 1994,1994,American Guidance Service,,,
OL22340424M,,,[Librarie Générale française],Paris,fr ,Le livre de poche -- 105
OL11535119M,December 1993,1993,North Books,,,
OL49372724M,1961-05,1961,Washington Square Press,New York,,
OL49363956M,2019-03-26,2019,Audiocite,,,
OL47813718M,1978,1978,Grolier,New York,,The World's Great Classics
OL47318549M,2021,2021,Deutscher Taschenbuch Verlag,,,dtv 14656
OL40806347M,2017,2017,Independently Published,,,
OL40806347M,2017,2017,Independently published,,,
OL41956439M,2020,2020,Independently Published,,,
OL42263653M,2020,2020,Independently Published,,,
OL38452270M,2021,2021,Independently Published,,,
OL37570778M,2022,2022,Independently Published,,,
OL35269535M,"Mar 29, 2016",2016,CreateSpace Independent Publishing Platform,,,
OL35269535M,"Mar 29, 2016",2016,Createspace Independent Publishing Platform,,,
OL42462711M,2021,2021,Independently Published,,,
OL42613724M,2021,2021,Independently Published,,,
OL36916703M,2021,2021,Independently Published,,,
OL46629383M,2022,2022,Independently Published,,,
OL46672782M,2022,2022,Independently Published,,,
OL46700313M,2022,2022,Independently Published,,,
OL42255644M,2021,2021,Independently Published,,,
OL42466237M,2020,2020,Independently Published,,,
OL47119091M,"Feb 09, 2012",2012,Literatura Random House,,,
OL47119091M,"Feb 09, 2012",2012,Random House,,,
OL47103458M,"Jan 19, 2017",2017,Ediciones Cátedra,,,
OL46601245M,2014,2014,Lerner Publishing Group,,,
OL44782576M,2017-06,2017,[publisher not identified],,,
OL43288000M,1966-01-01,1966,"Scholastic Book Services/ Scholastic, Inc.",,,
OL43555679M,1963-01-01,1963,Macmillan,,,
OL43058207M,1932-01-01,1932,J. M. Dent,,,
OL41106500M,2018,2018,Independently Published,,,
OL40825445M,2018,2018,Independently Published,,,
OL11035810M,August 1994,1994,American Guidance Service,,,
OL17722264M,1980,1980,Easton Press,"Norwalk, Conn",ctu,
OL8978383M,1994,1994,Wordsworth Classics,Ware,,
OL49369764M,1990-08,1990,Payot,,,
OL49369748M,1850,1850,Nelson Doubleday,"Garden City, New York",,
OL40829756M,2018,2018,Independently Published,,,
OL36994520M,2020,2020,Independently Published,,,
OL32887571M,"Sep 11, 2013",2013,ARCHIPOCHE,,,
OL42349870M,2020,2020,Independently Published,,,
OL39398966M,2022,2022,Independently Published,,,
OL36611970M,2021,2021,Independently Published,,,
OL46825220M,2020,2020,Independently Published,,,
OL46766149M,2022,2022,Independently Published,,,
OL42646872M,2020,2020,Independently Published,,,
OL47163648M,"May 17, 2018",2018,ANAYA INFANTIL Y JUVENIL,,,
OL47117680M,"Mar 16, 2013",2013,PLUTON,,,
OL47103457M,"Jan 19, 2017",2017,Ediciones Cátedra,,,
OL47103464M,"May 09, 2018",2018,ALBA,,,
OL47103464M,"May 09, 2018",2018,Alba Editorial,,,
OL46355933M,2022,2022,Independently Published,,,
OL42864796M,2012,2012,Alianza Editorial,Madrid,xx,
OL42830099M,2022,2022,Independently Published,,,
OL42832859M,2022,2022,Independently Published,,,
OL42797506M,2022,2022,Independently Published,,,
OL40767174M,2018,2018,Independently Published,,,
OL38167164M,2021,2021,Independently Published,,,
OL47074259M,1980,1980,Beekman Publishers,"Woodstock, N.Y",nyu,Beekman classics
OL46697122M,2021,2021,Independently Published,,,
OL46632070M,2022,2022,Independently Published,,,
OL46776046M,2020,2020,Independently Published,,,
OL46217652M,2021,2021,"Creative Media Partners, LLC",,,
OL45815628M,1960-01-01,1960,SIGNET CLASSIC,,,
OL47035054M,1996,1996,"Dover Publications, Inc.","Mineola, New York",,
OL43099766M,1960-01-01,1960,"Nelson Doubleday, Inc Pub",,,
OL42376572M,2021,2021,Independently Published,,,
OL42692846M,2022,2022,"Norton & Company, Incorporated, W. W.",,,
OL42788568M,2022,2022,Independently Published,,,
OL43296179M,1860,1860,"Smith, Elder",London,enk,Cheap series of standard fictions
OL43804869M,1961,1961,Oxford University Press,London [New York],nyu,(The World's classics)
OL43804869M,1961,1961,Oxford University Press,London [New York],nyu,World's classics
OL45017102M,1931,1931,Newly printed at the Shakespeare head press and published by Basil Blackwell,Oxford,enk,Shakespeare Head Brontë
OL45017102M,1931,1931,Newly printed at the Shakespeare head press and published by Basil Blackwell,Boston,enk,Shakespeare Head Brontë
OL45017102M,1931,1931,Newly printed at the Shakespeare head press and published by Basil Blackwell,New York,enk,Shakespeare Head Brontë
OL45017102M,1931,1931,And by Houghton Mifflin company,Oxford,enk,Shakespeare Head Brontë
OL45017102M,1931,1931,And by Houghton Mifflin company,Boston,enk,Shakespeare Head Brontë
OL45017102M,1931,1931,And by Houghton Mifflin company,New York,enk,Shakespeare Head Brontë
OL45471425M,1998,1998,Oxford University Press,Oxford,enk,Oxford world's classics
OL45471425M,1998,1998,Oxford University Press,Oxford,enk,Oxford world's classics (Oxford University Press)
OL45471425M,1998,1998,Oxford University Press,New York,enk,Oxford world's classics
OL45471425M,1998,1998,Oxford University Press,New York,enk,Oxford world's classics (Oxford University Press)
OL41635845M,2020,2020,Independently Published,,,
OL46469717M,2022,2022,Independently Published,,,
OL40903303M,2017,2017,Independently Published,,,
OL40802343M,2017,2017,Independently Published,,,
OL42625208M,2021,2021,Independently Published,,,
OL42657532M,2021,2021,Independently Published,,,
OL42670195M,2021,2021,Independently Published,,,
OL35458806M,2007,2007,Simon & Schuster,,,
OL47099388M,xxxx,,Pocket Books,New York,,
OL47099160M,1960,1960,Collins,London and Glasgow,,
OL46626558M,2022,2022,Independently Published,,,
