work_key,subject
OL11327985W,"Fiction, Romance, Contemporary"
OL3458069W,"Fiction, Romance, Contemporary"
OL3458069W,"Hospital consultants, fiction"
OL3458069W,"Nurses, fiction"
OL3458069W,"Nursing students, fiction"
OL3458069W,"Man-woman relationships, fiction"
OL3458069W,"Comics & graphic novels, general"
OL3458069W,"Comic books, strips"
OL18027935W,Romance
OL18027935W,fiction
OL3775499W,"Fiction, Romance, Contemporary"
OL3775499W,"Fiction, romance, general"
OL24514935W,American literature
OL24514935W,Romance
OL24514935W,Fantasy
OL24514935W,Mythology
OL24514935W,Dark Romance
OL24514935W,Retellings
OL24514935W,Smut
OL24514935W,Fiction
OL24514935W,Greek Mythology
OL28852929W,"Fiction, romance, general"
OL8034526W,LGBT
OL8034526W,Italy
OL8034526W,Summer
OL8034526W,Love
OL8034526W,Romance
OL8034526W,Teenage boys
OL8034526W,Authors
OL8034526W,Fiction
OL8034526W,Gay teenagers
OL8034526W,Boys and men
OL8034526W,cmbyn
OL8034526W,northern Italy
OL8034526W,gay
OL8034526W,teen romance
OL8034526W,LGBTQ novels
OL8034526W,Lambda Literary Awards
OL8034526W,Lambda Literary Award Winner
OL8034526W,nyt:trade-fiction-paperback=2018-01-21
OL8034526W,New York Times bestseller
OL8034526W,"Gay men, fiction"
OL8034526W,"Fiction, romance, contemporary"
OL8034526W,"Fiction, gay"
OL8034526W,"Italy, fiction"
OL8034526W,"Fiction, coming of age"
OL8034526W,"Authors, fiction"
OL8034526W,Coming of age
OL8034526W,Fear
OL8034526W,Garcons adolescents
OL8034526W,"Romans, nouvelles"
OL8034526W,Adolescents homosexuel
OL8034526W,"Fiction, lgbtq+, gay"
OL8034526W,Ferro-Grumley Award for LGBTQ Fiction Finalist
OL8034526W,Adolescentes homosexuales
OL8034526W,Hombres gays
OL8034526W,Conducta sexual
OL8034526W,Varones homosexuales
OL8034526W,Gay men
OL8034526W,Ficcion
OL8034526W,Autores
OL3498779W,"Fiction, general"
OL3498779W,Marriage
OL3498779W,Fiction
OL3498779W,Large type books
OL3498779W,"Fiction, romance, general"
OL3498779W,Romance
OL16587258W,"Fiction, Romance, Contemporary"
OL16587258W,"Billionaires,  fiction"
OL16587258W,"Russians, fiction"
OL16587258W,"Fiction, romance, erotica"
OL16587258W,"Man-woman relationships, fiction"
OL3775432W,"Fiction, Romance, Contemporary"
OL3775432W,"Women editors,  fiction"
OL3775432W,"Single mothers, fiction"
OL3775432W,"Novelists, fiction"
OL3775432W,"Birthfathers,  fiction"
OL3775432W,"Widows, fiction"
OL3775432W,"Women journalists, fiction"
OL3775432W,"Authors, fiction"
OL3775432W,"Fiction, romance, general"
OL3773892W,"Fiction, Romance, Contemporary, Modern"
OL3773892W,"Passion, fiction"
OL3773892W,"Amnesia, fiction"
OL3498726W,"Fiction, romance, general"
OL3844328W,"Fiction, romance, contemporary"
OL26954W,"Fiction, Romance, Historical"
OL26954W,"Marriage, fiction"
OL26954W,"Nobility,  fiction"
OL26954W,"Ranchers, fiction"
OL26954W,Love stories
OL26954W,"Fiction, romance, contemporary"
OL26954W,"Montana, fiction"
OL17729469W,"Fiction, Romance, Contemporary"
OL17729469W,Short stories
OL17729469W,"Man-woman relationships, fiction"
OL1002120W,"Fiction, psychological"
OL1002120W,"Rio de janeiro (brazil), fiction"
OL1002120W,Fiction
OL1002120W,Brazil
OL1002120W,Macabea
OL1002120W,Rio de Janeiro
OL1002120W,"Fiction, general"
OL1002120W,Romance literature
OL1002120W,Romance brasileiro
OL1002120W,"Fiction, women"
OL1002120W,"Fiction, hispanic & latino"
OL1002120W,Portuguese fiction
OL1002120W,Translations into English
OL1002120W,Manuscripts
OL1002120W,Facsimiles
OL1002120W,"Hora da estrela (Lispector, Clarice)"
OL2959362W,"Fiction, romance, contemporary"
OL4440545W,"Fiction, Romance, Contemporary"
OL4440545W,"Arranged marriage, fiction"
OL4440545W,"Obtainibg financial benefit by deception,  fiction"
OL4440545W,"Impersonation, fiction"
OL4440545W,"Retribution, fiction"
OL2705648W,Fiction
OL2705648W,romance
OL2705648W,general
OL2705648W,"Fiction, general"
OL4092683W,"Fiction, Romance, Historical, Regency"
OL4092683W,"Social life and customs, fiction"
OL4092683W,"Mate selection, fiction"
OL4092683W,"Inheritance and succession, fiction"
OL4092683W,"Man-woman relationships, fiction"
OL3771158W,"Fiction, Romance, Contemporary"
OL3754832W,"Fiction, Romance, Contemporary"
OL3457875W,"Fiction, Romance, Contemporary, Medical"
OL3457875W,"Nurses, fiction"
OL3261155W,"Man-woman relationships, fiction"
OL3261155W,Historical fiction
OL3261155W,"Culloden, Battle of, Scotland, 1746"
OL3261155W,"Jacobite Rebellion, 1745-1746 in fiction"
OL3261155W,History
OL3261155W,Scotland in fiction
OL3261155W,Fiction
OL3261155W,"Jacobite Rebellion, 1745-1746"
OL3261155W,"Culloden, Battle of Scotland, 1746"
OL3261155W,Time travel in fiction
OL3261155W,"Culloden, Battle of, Scotland, 1746 in fiction"
OL3261155W,Man-woman relationships in fiction
OL3261155W,Love stories
OL3261155W,Time travel
OL3261155W,Jacobite Rebellion (1745-1746) fast (OCoLC)fst00981043
OL3261155W,War stories
OL3261155W,Historical
OL3261155W,"Culloden, Battle of (Scotland : 1746) fast (OCoLC)fst00884970"
OL3261155W,Fantastic fiction
OL3261155W,Romance
OL3261155W,Fantasy
OL3261155W,Space and time
OL3261155W,Fantasy fiction
OL3261155W,"Fiction, romance, time travel"
OL3261155W,"Fraser, claire (fictitious character), fiction"
OL3261155W,"Fiction, romance, historical"
OL3261155W,"Fiction, historical"
OL3261155W,"Fraser, jamie (fictitious character), fiction"
OL3261155W,"Jacobite rebellion, 1745-1746, fiction"
OL3261155W,"Scotland, fiction"
OL3261155W,nyt:combined-print-and-e-book-fiction=2014-01-19
OL3261155W,New York Times bestseller
OL3261155W,"Fiction, historical, general"
OL3261155W,Action
OL3261155W,American literature
OL3261155W,"Culloden (Scotland), Battle of, 1746"
OL3261155W,Romantic suspense fiction
OL3261155W,English Historical fiction
OL17457466W,"Fiction, romance, general"
OL17457466W,Marriage
OL17457466W,Nieces
OL17457466W,Triplets
OL17457466W,Pregnancy
OL17457466W,Adoption
OL17457466W,Fiction
OL17457466W,Romance
OL17457466W,Harlequin
OL17457466W,Large type books
OL3457702W,"Fiction, Romance, Contemporary, Medical"
OL3457702W,"Marriage, Fiction"
OL3457702W,"Man-woman relationships, fiction"
OL11327978W,Fiction
OL11327978W,Inheritance and succession
OL11327978W,Single mothers
OL11327978W,Large type books
OL11327978W,"Fiction, romance, general"
OL3789654W,"Fiction, romance, contemporary"
OL3789654W,"Fiction, general"
OL3789654W,"Fiction, romance, general"
OL167282W,Fiction
OL167282W,Large type books
OL167282W,"Fiction, romance, contemporary"
OL167282W,"California, fiction"
OL167282W,"San francisco (calif.), fiction"
OL167282W,"Fiction, general"
OL167282W,"Fiction, romance, general"
OL167282W,"Brothers and sisters, fiction"
OL3759152W,"Fiction, Romance, Contemporary"
OL3759152W,"Man-woman relationships, fiction"
OL27411628W,Fiction
OL27411628W,Fantasy
OL27411628W,Romance
OL3771256W,"Fiction, Romance, Contemporary"
OL3771256W,Anthology
OL3771236W,"Fiction, Romance, Contemporary"
OL3771236W,"Divorced women, fiction"
OL3771236W,Divorced women
OL3771236W,Fiction
OL3457804W,"Fiction, Romance, Contemporary, Medical"
OL3457804W,Fiction in English
OL3498775W,"Fiction, romance, general"
OL3498775W,"Fiction, romance, contemporary"
OL2625405W,"Fiction, romance, contemporary"
OL2625405W,"Japan, fiction"
OL2625405W,Near and far eastern fiction (fictional works by one author)
OL2625405W,Language and languages
OL2625405W,Japan -- Fiction.
OL2625405W,Man-woman relationships
OL2625405W,Fiction
OL2625405W,New York Times reviewed
OL2625405W,"Fiction, romance, general"
OL2625405W,Novela japonesa
OL2625405W,Traducciónes al español
OL4456392W,Fiction in English
OL4456392W,Romance fiction
OL15143239W,Virginity
OL15143239W,Seduction
OL15143239W,Fiction
OL15143239W,Romance
OL15143239W,Passion
OL15143239W,Businessmen
OL15143239W,Pregnancy
OL15143239W,Young women
OL15143239W,Charity
OL15143239W,"Fiction, romance, erotica"
OL15143239W,"Fiction, romance, erotic"
OL27640264W,"Fiction, romance, general"
OL18199566W,Children's fiction
OL18199566W,"Love, fiction"
OL18199566W,"Diseases, fiction"
OL18199566W,"Interpersonal relations, fiction"
OL18199566W,"Adolescence, fiction"
OL18199566W,nyt:young-adult-hardcover=2018-12-09
OL18199566W,New York Times bestseller
OL18199566W,Cystic fibrosis
OL18199566W,Juvenile fiction
OL18199566W,Lungs
OL18199566W,Transplantation
OL18199566W,Drugs
OL18199566W,Testing
OL18199566W,Fiction
OL18199566W,Love
OL18199566W,General
OL18199566W,Romance fiction
OL18199566W,Young adult fiction
OL18199566W,Media Tie-In
OL18199566W,Romance
OL18199566W,Contemporary
OL18199566W,Social Themes
OL18199566W,"Death, Grief, Bereavement"
OL1902291W,Large type books
OL1902291W,Amnesia
OL1902291W,Ranchers
OL1902291W,Fiction
OL1902291W,"Fiction, romance, general"
OL1902291W,"Raphael, 1483-1520"
OL1902291W,Man-woman relationships
OL1902291W,Passion
OL1902291W,Romance
OL1902291W,Cowboys
OL1902291W,"Fiction, romance, western"
OL1902291W,"Man-woman relationships, fiction"
OL16041835W,"Fiction, Romance, Contemporary"
OL16041835W,"Arranged marriage, fiction"
OL16041835W,"Spaniards, fiction"
OL16041835W,"Amnesia, fiction"
OL16041835W,"Traffic accident victims, fiction"
OL16041835W,Romance
OL16041835W,"erotica"""
OL16041835W,"Marriage, fiction"
OL16041835W,"Romance,  erotica, fiction"
OL11327207W,"Fiction, romance, general"
OL3770779W,"Fiction, Romance, Contemporary"
OL17527971W,Romance fiction
OL17527971W,Historical fiction
OL17527971W,"Fiction, general"
OL15180402W,Fiction
OL15180402W,Passion
OL15180402W,Romance
OL15180402W,"Fiction, romance, erotica"
OL15180402W,"Brothers and sisters, fiction"
OL15180402W,"Fiction, romance, erotic"
OL15180402W,Rich people
OL15180402W,Mistresses
OL15180402W,Cousins
OL15180402W,Revenge
OL15180402W,Harlequin
OL15180402W,Man-woman relationships
OL15180402W,Extortion
OL15180402W,"Fiction, romance, general"
OL15450W,Fairy tales
OL15450W,Scottish Fantasy fiction
OL15450W,"Fiction, romance, fantasy"
OL15450W,"Fiction, science fiction, general"
OL15450W,"Fiction, fantasy, general"
OL15450W,Classic Literature
OL15450W,Fantasy
OL15450W,Fiction
OL15450W,English literature
OL15450W,Fairies
OL15450W,Fairyland (Imaginary place)
OL15450W,English Fantasy fiction
OL15450W,Scottish authors
OL15450W,Fantasy fiction
OL15450W,"Fiction, general"
OL15450W,Imaginary places
OL4463817W,Romance fiction
OL37577731W,"Fiction, romance, fantasy"
OL3773983W,"Fiction, Romance, Contemporary"
OL3773983W,"Marriage, fiction"
OL3773983W,"Italians, fiction"
OL3773983W,Single mothers
OL3773983W,"fiction"""
OL3773983W,Large type books
OL3773983W,Livres en gros caractères
OL3773983W,Large print books
OL3773983W,"Fiction, romance, general"
OL3775503W,"Fiction, general"
OL3775503W,Hotelkeepers
OL3775503W,Fiction
OL3775503W,"Fiction, romance, general"
OL5682983W,Virginity
OL5682983W,Fiction
OL5682983W,"Fiction, romance, historical, general"
OL5682983W,"Fiction, romance, general"
OL5682983W,Series:Deed
OL5682983W,Love stories
OL5682983W,Romance fiction
OL5682983W,Historical Romance
OL3771182W,"Fiction, Romance, Contemporary"
OL3771251W,"Fiction, Romance, Contemporary"
OL3771252W,"Fiction, Romance, Contemporary"
OL3498671W,Romance
OL3498671W,Fashion
OL3498671W,Revenge
OL3498671W,"Fiction, romance, general"
OL16080134W,"Fiction, Romance, Contemporary"
OL16080134W,"Fiction, romance, general"
OL3457659W,"Fiction, Romance, Contemporary"
OL3457659W,"Surgeons, fiction"
OL3457659W,"Physicians, fiction"
OL3771230W,"Fiction, Romance, Contemporary"
OL77813W,nobility
OL77813W,vampire novels
OL77813W,Fiction
OL77813W,Vampires
OL77813W,Romance
OL77813W,Literatura norte-americana
OL77813W,Vampires -- Fiction
OL77813W,horror tales
OL77813W,"Fiction, thrillers, general"
OL77813W,"France, fiction"
OL77813W,Lestat (Personaje literario)
OL77813W,Novela
OL77813W,Vampiros
OL77813W,"Lestat (fictitious character), fiction"
OL77813W,"Fiction, horror"
OL77813W,"Vampires, fiction"
OL77813W,"Italy, fiction"
OL77813W,"Comics & graphic novels, general"
OL77813W,Children's fiction
OL77813W,Horror stories
OL77813W,Series:The-Vampire-Chronicles
OL20004815W,College stdents
OL20004815W,Fiction
OL20004815W,FICTION / Romance / Contemporary
OL20004815W,FICTION / Contemporary Women
OL20004815W,College students
OL20004815W,Secrecy
OL20004815W,Man-woman relationships
OL20004815W,Jealousy
OL20004815W,College stories
OL20004815W,Romance fiction
OL20004815W,Young adult fiction
OL20004815W,"Fiction, romance, contemporary"
OL20004815W,"Fiction, women"
OL3773961W,"Fiction, Romance, Contemporary"
OL28695130W,Romance
OL28695130W,Inspirational
OL28695130W,Self-love
OL28695130W,Hope
OL28695130W,Faith
OL28695130W,Spirituality
OL28695130W,Personal growth
OL28695130W,Transformation
OL28695130W,New beginnings
OL28695130W,Overcoming challenges
OL28695130W,"Fiction, general"
OL28695130W,"Fiction, lgbtq+, gay"
OL4056539W,Fiction
OL4056539W,Romance
OL4056539W,Tender Romance
OL4056539W,Large type books
OL4056539W,"Fiction, romance, contemporary"
OL4056539W,Romance - Adult
OL4056539W,Romance - Contemporary
OL4056539W,Fiction / Romance / Adult
OL4056539W,Romance - General
OL4056539W,Fiction - Romance
OL4056539W,Romance: Modern
OL4056539W,Pregnant women
OL4056539W,Pregnant women -- Fiction
OL3759247W,"Fiction, Romance, Contemporary"
OL3759247W,"Virginity, fiction"
OL3759247W,"Passion, fiction"
OL3759247W,"Teachers, fiction"
OL3775450W,Fiction
OL3775450W,Romance
OL3775450W,"Contemporary"""
OL1979137W,collectionID:Mbodice_ripper
OL1979137W,Viking. Historical Romance
OL1979137W,"Fiction, romance, historical"
OL1979137W,Middle Ages
OL1979137W,Medieval Romance
OL1979137W,Romance
OL1979137W,"Fiction, historical, general"
OL1979137W,"Scotland, fiction"
OL1979137W,Fiction
OL1979137W,History
OL1979137W,Historical Fiction
OL1979137W,Historical Romance
OL1979137W,"Fiction, romance, historical, general"
OL1979137W,"Fiction, general"
OL1979137W,Bodice Ripper
OL18166009W,Romance fiction
OL18166009W,Romance-language fiction
OL18166009W,"Fiction, romance, contemporary"
OL3803074W,Van hoĐc
OL3803074W,"Fiction, romance, general"
OL2959321W,"Fiction, Romance, Contemporary"
OL3754909W,"Fiction, Romance, Contemporary"
OL4575517W,Harlequin Presents
OL4575517W,Romance
OL4575517W,Category Romance
OL4575517W,Contemporary Romance
OL4575517W,"Fiction, general"
OL4575517W,Virginity
OL4575517W,Fiction
OL16454919W,"Fiction, Romance, Contemporary"
OL16454919W,"Unmarried mothers, fiction"
OL16454919W,"Man-woman relationships, fiction"
OL16454919W,"Italians, fiction"
OL16454919W,"Secrecy, fiction"
OL16454919W,"Fiction, romance, erotica"
OL15121879W,"Fiction, Romance, Contemporary"
OL15121879W,"Man-woman relationships, fiction"
OL15121879W,"Orphans, fiction"
OL15121879W,"Forced marriage, fiction"
OL15121879W,"Married people, fiction"
OL15121879W,"Fiction, romance, general"
OL15121879W,"Marriage, fiction"
OL15121879W,Arranged marriage
OL15121879W,Fiction
OL17920477W,Romance fiction
OL16803752W,Love & Romance
OL16803752W,Love
OL16803752W,JUVENILE FICTION
OL16803752W,Teenagers
OL16803752W,Fiction
OL16803752W,Bullying
OL16803752W,First loves
OL16803752W,Dating (Social customs)
OL16803752W,High schools
OL16803752W,Schools
OL16803752W,Romance-language fiction
OL16803752W,History
OL16803752W,Love stories
OL16803752W,"Young adult fiction, social themes, bullying"
OL16803752W,"Young adult fiction, social themes, physical & emotional abuse"
OL16803752W,"Young adult fiction, romance, contemporary"
OL16803752W,Romance fiction
OL16803752W,American Romance fiction
OL16803752W,Teenage literature
OL16803752W,JUVENILE FICTION / Love & Romance
OL16803752W,nyt:young-adult-hardcover=2015-08-30
OL16803752W,New York Times bestseller
OL16803752W,New York Times reviewed
OL16803752W,nyt:young-adult=2013-03-31
OL16803752W,Family
OL16803752W,friendship
OL16803752W,Audiobooks
OL16803752W,Ficción juvenil
OL16803752W,Escuelas
OL16803752W,Noviazgo
OL16803752W,Escuelas secundarias
OL16803752W,Spanish language materials
OL16803752W,Large type books
OL16803752W,collectionID:EanesChallenge
OL16803752W,Man-woman relationships
OL16803752W,Relations entre hommes et femmes
OL16803752W,"Romans, nouvelles, etc. pour la jeunesse"
OL16803752W,Amours
OL16803752W,Écoles secondaires
OL16803752W,"Comic books, strips"
OL16803752W,Siblings
OL16803752W,Histoires d'amour
OL16803752W,"Romans, nouvelles"
OL16803752W,Écoles
OL16803752W,Roman adolescent anglais
OL16803752W,Roman d'amour
OL16803752W,collectionID:ConroeChallenge
OL16803752W,Harcèlement
OL16803752W,Différence (philosophie)
OL16803752W,Dating
OL16803752W,collectionID:bannedbooks
OL11327914W,Fiction
OL11327914W,Secretaries
OL11327914W,Executives
OL11327914W,"Fiction, romance, general"
OL4331841W,Love stories.
OL4331841W,Fiction
OL4331841W,"Fiction, romance, general"
OL4331841W,"Young women, fiction"
OL4331841W,"Sisters, fiction"
OL4331841W,"Texas, fiction"
OL4331841W,"Fiction, romance, contemporary"
OL4331841W,Sisters
OL3908271W,"Fiction, romance, general"
OL29226517W,Fantasía
OL29226517W,Fantasy
OL29226517W,ficción
OL29226517W,ficciones
OL29226517W,Fiction
OL29226517W,Romántica
OL29226517W,Romance
OL29226517W,Romántico
OL29226517W,joven adulto
OL29226517W,Young adult fiction
OL29226517W,nyt:combined-print-and-e-book-fiction=2023-05-21
OL29226517W,New York Times bestseller
OL29226517W,Serie:The_Empyrean
OL24377219W,nyt:trade-fiction-paperback=2021-06-20
OL24377219W,New York Times bestseller
OL24377219W,"Fiction, romance, contemporary"
OL24377219W,"Fiction, romance, erotica"
OL24377219W,"Fiction, women"
OL24377219W,"Fiction, romance, general"
OL24377219W,Fiction
OL24377219W,FICTION / Romance / Erotica
OL24377219W,FICTION / Romance / General
OL24377219W,FICTION / Women
OL16479761W,Fiction
OL16479761W,Contemporary Romance
OL16479761W,Harlequin Romance
OL5236128W,"Fiction, Romance, Contemporary"
OL3498757W,Romance
OL3498757W,Harlequin
OL3498757W,Fiction
OL3498757W,Governesses
OL3498757W,Grazing stations
OL3498757W,Australians
OL3498757W,"Fiction, general"
OL4225431W,"Fiction, romance, general"
